transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,payment_instrument_id,shipping_address_id,billing_address_id,product_category,is_promo_used,order_status,is_abuse_ring,ring_id,ring_type,user_population_type
tx_0017167,2026-02-14 22:45:53,usr_02854,36.24,INR,dev_003148,100.14.16.101,pmt_003262,addr_003101,addr_003101,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013791,2026-02-14 22:49:28,usr_02275,41.44,INR,dev_002519,100.11.46.113,pmt_002605,addr_002468,addr_002468,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020100,2026-02-14 22:50:12,usr_03325,49.21,INR,dev_003666,100.16.86.183,pmt_003796,addr_003610,addr_003610,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0015729,2026-02-14 22:55:03,usr_02610,30.11,INR,dev_002884,100.12.219.42,pmt_002985,addr_002831,addr_002831,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0007776,2026-02-14 23:22:05,usr_01278,76.78,INR,dev_001424,100.6.77.114,pmt_001460,addr_001387,addr_001387,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0008785,2026-02-14 23:35:37,usr_01443,41.56,INR,dev_001603,100.7.23.66,pmt_001640,addr_001567,addr_001567,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0024252,2026-02-14 23:35:45,usr_04123,48.35,INR,dev_004526,100.19.124.239,pmt_004650,addr_004325,addr_004325,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0024390,2026-02-15 01:07:32,usr_04153,59.25,INR,dev_004558,100.19.162.27,pmt_004675,addr_004345,addr_004345,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0010149,2026-02-15 01:48:34,usr_01671,24.56,INR,dev_001856,100.8.61.110,pmt_001902,addr_001807,addr_001807,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0026361,2026-02-15 01:53:43,usr_04637,57.23,INR,dev_005041,100.21.101.228,pmt_005130,addr_005027,addr_005028,electronics,1,charged_back,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0000649,2026-02-15 02:11:56,usr_00101,25.16,INR,dev_000109,100.0.134.135,pmt_000113,addr_000111,addr_000111,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018850,2026-02-15 02:34:44,usr_03129,17.32,INR,dev_003452,100.15.100.191,pmt_003575,addr_003395,addr_003395,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0000450,2026-02-15 02:43:31,usr_00070,51.05,INR,dev_000074,100.0.92.93,pmt_000077,addr_000076,addr_000076,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0026355,2026-02-15 02:45:14,usr_04636,52.93,INR,dev_005042,100.21.102.229,pmt_005131,addr_005018,addr_005019,gift_cards,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0026368,2026-02-15 03:24:49,usr_04639,204.53,INR,dev_005041,100.21.101.228,pmt_005130,addr_005035,addr_005036,electronics,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0026362,2026-02-15 03:55:26,usr_04637,221.34,INR,dev_005041,100.21.102.229,pmt_005132,addr_005018,addr_005029,gift_cards,1,charged_back,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0026199,2026-02-15 03:56:24,usr_04585,93.35,INR,dev_005016,100.21.26.153,pmt_005061,addr_004845,addr_004845,apparel,1,charged_back,1,ring_sybil_011,CHAINED_SYBIL,ABUSE_RING
tx_0026377,2026-02-15 04:22:42,usr_04641,52.64,INR,dev_005042,100.21.101.228,pmt_005132,addr_005049,addr_005050,gift_cards,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0025675,2026-02-15 04:26:00,usr_04424,41.59,INR,dev_004838,100.20.115.236,pmt_004920,addr_004539,addr_004539,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0015846,2026-02-15 05:12:43,usr_02629,64.3,INR,dev_002905,100.12.244.67,pmt_003006,addr_002853,addr_002854,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0007037,2026-02-15 05:22:28,usr_01154,69.66,INR,dev_001286,100.5.172.203,pmt_001316,addr_001253,addr_001253,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008582,2026-02-15 05:32:47,usr_01411,43.64,INR,dev_001569,100.6.240.27,pmt_001606,addr_001532,addr_001532,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0024087,2026-02-15 06:02:20,usr_04082,17.76,INR,dev_004484,100.19.92.207,pmt_004614,addr_004298,addr_004298,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0007493,2026-02-15 06:16:28,usr_01233,32.37,INR,dev_001373,100.6.17.54,pmt_001410,addr_001338,addr_001339,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013358,2026-02-15 06:26:08,usr_02211,74.56,INR,dev_002445,100.10.218.29,pmt_002534,addr_002395,addr_002396,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021755,2026-02-15 06:36:59,usr_03608,257.81,INR,dev_003979,100.17.181.34,pmt_004132,addr_003910,addr_003910,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015218,2026-02-15 06:37:12,usr_02520,25.5,INR,dev_002784,100.12.108.181,pmt_002883,addr_002736,addr_002737,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001479,2026-02-15 06:45:43,usr_00245,62.11,INR,dev_000265,100.1.54.61,pmt_000275,addr_000269,addr_000269,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018757,2026-02-15 06:46:35,usr_03116,23.95,INR,dev_003439,100.15.83.174,pmt_003561,addr_003380,addr_003380,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0024892,2026-02-15 06:50:32,usr_04260,28.57,INR,dev_004667,100.19.241.106,pmt_004769,addr_004426,addr_004426,apparel,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0008063,2026-02-15 06:53:45,usr_01328,29.31,INR,dev_001478,100.6.138.175,pmt_001516,addr_001440,addr_001440,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0023913,2026-02-15 07:04:07,usr_04041,29.26,INR,dev_004441,100.19.56.171,pmt_004576,addr_004273,addr_004273,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0018698,2026-02-15 07:07:35,usr_03106,40.14,INR,dev_003429,100.15.71.162,pmt_003550,addr_003369,addr_003369,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022647,2026-02-15 07:12:47,usr_03754,67.72,INR,dev_004142,100.18.106.215,pmt_004303,addr_004066,addr_004066,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0011727,2026-02-15 07:14:17,usr_01931,80.84,INR,dev_002139,100.9.122.177,pmt_002200,addr_002093,addr_002093,electronics,1,refunded,0,,NONE,BENIGN_ISOLATED
tx_0005187,2026-02-15 07:18:21,usr_00856,25.39,INR,dev_000950,100.4.49.74,pmt_000973,addr_000924,addr_000924,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000717,2026-02-15 07:22:45,usr_00110,26.79,INR,dev_000119,100.0.145.146,pmt_000123,addr_000120,addr_000120,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011921,2026-02-15 07:44:32,usr_01964,24.16,INR,dev_002172,100.9.161.216,pmt_002243,addr_002129,addr_002129,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013437,2026-02-15 07:45:15,usr_02223,74.32,INR,dev_002457,100.10.233.44,pmt_002547,addr_002410,addr_002410,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000346,2026-02-15 07:50:19,usr_00054,15.04,INR,dev_000057,100.0.71.72,pmt_000060,addr_000060,addr_000060,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0026359,2026-02-15 07:51:35,usr_04637,141.08,INR,dev_005042,100.21.101.228,pmt_005130,addr_005023,addr_005024,electronics,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0021799,2026-02-15 07:57:20,usr_03614,15.22,INR,dev_003985,100.17.188.41,pmt_004139,addr_003916,addr_003916,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012083,2026-02-15 08:00:52,usr_01991,7.33,INR,dev_002200,100.9.194.249,pmt_002277,addr_002159,addr_002159,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021037,2026-02-15 08:07:23,usr_03480,17.39,INR,dev_003837,100.17.21.124,pmt_003982,addr_003776,addr_003776,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006098,2026-02-15 08:09:25,usr_01002,24.34,INR,dev_001113,100.4.233.8,pmt_001142,addr_001080,addr_001080,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0019424,2026-02-15 08:19:32,usr_03222,31.17,INR,dev_003556,100.15.217.58,pmt_003685,addr_003497,addr_003497,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021073,2026-02-15 08:31:10,usr_03490,58.0,INR,dev_003848,100.17.32.135,pmt_003994,addr_003786,addr_003786,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006362,2026-02-15 08:47:33,usr_01047,49.08,INR,dev_001166,100.5.32.63,pmt_001193,addr_001130,addr_001130,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016124,2026-02-15 08:52:16,usr_02678,129.43,INR,dev_002958,100.13.52.131,pmt_003066,addr_002909,addr_002909,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006778,2026-02-15 08:52:33,usr_01112,30.38,INR,dev_001241,100.5.118.149,pmt_001269,addr_001204,addr_001204,gift_cards,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017395,2026-02-15 08:58:44,usr_02892,18.97,INR,dev_003189,100.14.59.144,pmt_003306,addr_003140,addr_003140,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022537,2026-02-15 09:06:34,usr_03735,101.64,INR,dev_004123,100.18.80.189,pmt_004281,addr_004048,addr_004048,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0002074,2026-02-15 09:11:46,usr_00348,40.15,INR,dev_000381,100.1.178.185,pmt_000400,addr_000380,addr_000380,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021366,2026-02-15 09:16:58,usr_03541,21.85,INR,dev_003904,100.17.95.198,pmt_004054,addr_003840,addr_003840,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021789,2026-02-15 09:24:27,usr_03613,43.27,INR,dev_003984,100.17.187.40,pmt_004138,addr_003915,addr_003915,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015581,2026-02-15 09:32:39,usr_02584,13.02,INR,dev_002855,100.12.186.9,pmt_002955,addr_002805,addr_002805,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0026365,2026-02-15 09:37:20,usr_04638,224.37,INR,dev_005041,100.21.102.229,pmt_005132,addr_005018,addr_005032,electronics,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0021612,2026-02-15 09:41:28,usr_03585,39.98,INR,dev_003953,100.17.151.4,pmt_004103,addr_003886,addr_003886,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022706,2026-02-15 09:44:58,usr_03766,13.85,INR,dev_004155,100.18.119.228,pmt_004315,addr_004072,addr_004072,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0014285,2026-02-15 09:49:23,usr_02357,71.16,INR,dev_002612,100.11.152.219,pmt_002703,addr_002561,addr_002561,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022146,2026-02-15 10:12:52,usr_03672,7.55,INR,dev_004051,100.18.5.114,pmt_004209,addr_003980,addr_003980,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0020639,2026-02-15 10:20:28,usr_03413,74.03,INR,dev_003762,100.16.190.37,pmt_003903,addr_003701,addr_003701,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011068,2026-02-15 10:27:21,usr_01815,40.19,INR,dev_002015,100.8.230.29,pmt_002071,addr_001968,addr_001968,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000247,2026-02-15 10:35:03,usr_00039,43.01,INR,dev_000042,100.0.49.50,pmt_000045,addr_000043,addr_000043,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0024270,2026-02-15 10:47:58,usr_04129,46.92,INR,dev_004532,100.19.129.244,pmt_004654,addr_004329,addr_004329,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0018333,2026-02-15 10:56:38,usr_03048,27.86,INR,dev_003361,100.14.255.90,pmt_003487,addr_003308,addr_003309,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0007231,2026-02-15 10:57:02,usr_01191,21.15,INR,dev_001326,100.5.216.247,pmt_001357,addr_001294,addr_001294,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004650,2026-02-15 10:57:17,usr_00771,19.13,INR,dev_000858,100.3.194.213,pmt_000871,addr_000832,addr_000832,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001790,2026-02-15 11:04:43,usr_00297,27.41,INR,dev_000323,100.1.114.121,pmt_000338,addr_000326,addr_000326,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022517,2026-02-15 11:11:24,usr_03733,87.39,INR,dev_004120,100.18.78.187,pmt_004279,addr_004046,addr_004046,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0026364,2026-02-15 11:13:04,usr_04638,309.84,INR,dev_005041,100.21.101.228,pmt_005130,addr_005018,addr_005031,gift_cards,0,charged_back,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0007746,2026-02-15 11:14:46,usr_01274,37.44,INR,dev_001420,100.6.71.108,pmt_001455,addr_001383,addr_001383,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001523,2026-02-15 11:15:28,usr_00254,53.67,INR,dev_000276,100.1.63.70,pmt_000287,addr_000278,addr_000278,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0015526,2026-02-15 11:19:38,usr_02576,49.7,INR,dev_002846,100.12.176.249,pmt_002946,addr_002797,addr_002797,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0001480,2026-02-15 11:21:48,usr_00245,22.08,INR,dev_000265,100.1.54.61,pmt_000275,addr_000269,addr_000269,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014464,2026-02-15 11:22:20,usr_02388,35.63,INR,dev_002646,100.11.191.8,pmt_002739,addr_002597,addr_002597,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019016,2026-02-15 11:23:18,usr_03157,109.18,INR,dev_003484,100.15.135.226,pmt_003609,addr_003427,addr_003427,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017768,2026-02-15 11:28:28,usr_02954,30.96,INR,dev_003259,100.14.135.220,pmt_003376,addr_003206,addr_003206,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016126,2026-02-15 11:32:39,usr_02679,22.6,INR,dev_002959,100.13.54.133,pmt_003067,addr_002910,addr_002910,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017098,2026-02-15 11:56:39,usr_02844,31.52,INR,dev_003138,100.14.4.89,pmt_003252,addr_003091,addr_003091,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008010,2026-02-15 12:00:03,usr_01321,31.81,INR,dev_001471,100.6.129.166,pmt_001509,addr_001433,addr_001433,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006879,2026-02-15 12:05:54,usr_01129,11.25,INR,dev_001259,100.5.140.171,pmt_001288,addr_001223,addr_001223,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025864,2026-02-15 12:06:52,usr_04473,42.77,INR,dev_004887,100.20.139.10,pmt_004966,addr_004580,addr_004580,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0004216,2026-02-15 12:14:29,usr_00699,51.2,INR,dev_000776,100.3.105.124,pmt_000790,addr_000756,addr_000756,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0002070,2026-02-15 12:20:41,usr_00347,54.3,INR,dev_000380,100.1.177.184,pmt_000399,addr_000379,addr_000379,gift_cards,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0000641,2026-02-15 12:23:36,usr_00100,43.85,INR,dev_000107,100.0.132.133,pmt_000112,addr_000110,addr_000110,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011969,2026-02-15 12:23:48,usr_01972,98.9,INR,dev_002180,100.9.171.226,pmt_002253,addr_002139,addr_002139,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017752,2026-02-15 12:26:44,usr_02951,26.32,INR,dev_003256,100.14.132.217,pmt_003373,addr_003203,addr_003203,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006906,2026-02-15 12:36:11,usr_01133,70.08,INR,dev_001263,100.5.144.175,pmt_001292,addr_001228,addr_001228,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025453,2026-02-15 12:40:05,usr_04383,19.11,INR,dev_004796,100.20.82.203,pmt_004884,addr_004512,addr_004512,groceries,1,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0020426,2026-02-15 12:44:53,usr_03376,37.17,INR,dev_003722,100.16.145.242,pmt_003854,addr_003664,addr_003664,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013696,2026-02-15 12:48:57,usr_02259,60.9,INR,dev_002500,100.11.25.92,pmt_002587,addr_002450,addr_002450,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0014161,2026-02-15 12:52:25,usr_02340,140.32,INR,dev_002591,100.11.129.196,pmt_002684,addr_002543,addr_002543,digital_goods,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0018835,2026-02-15 12:54:28,usr_03127,42.42,INR,dev_003450,100.15.97.188,pmt_003573,addr_003393,addr_003393,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004162,2026-02-15 12:55:58,usr_00691,30.57,INR,dev_000767,100.3.94.113,pmt_000782,addr_000748,addr_000748,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009838,2026-02-15 12:56:26,usr_01616,34.64,INR,dev_001791,100.7.244.37,pmt_001837,addr_001748,addr_001748,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009906,2026-02-15 12:58:14,usr_01630,39.0,INR,dev_001807,100.8.8.57,pmt_001853,addr_001762,addr_001762,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0013937,2026-02-15 13:08:03,usr_02299,14.43,INR,dev_002545,100.11.78.145,pmt_002634,addr_002495,addr_002495,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0019951,2026-02-15 13:12:49,usr_03301,20.91,INR,dev_003641,100.16.57.154,pmt_003771,addr_003584,addr_003584,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0015924,2026-02-15 13:17:23,usr_02642,37.11,INR,dev_002918,100.13.8.87,pmt_003025,addr_002868,addr_002868,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021759,2026-02-15 13:18:08,usr_03608,38.25,INR,dev_003979,100.17.181.34,pmt_004132,addr_003910,addr_003910,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020715,2026-02-15 13:19:42,usr_03426,18.36,INR,dev_003778,100.16.206.53,pmt_003917,addr_003717,addr_003717,electronics,0,refunded,0,,NONE,BENIGN_ISOLATED
tx_0014039,2026-02-15 13:21:45,usr_02318,56.28,INR,dev_002566,100.11.101.168,pmt_002657,addr_002516,addr_002517,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0012693,2026-02-15 13:24:48,usr_02101,59.85,INR,dev_002318,100.10.80.141,pmt_002400,addr_002273,addr_002273,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001308,2026-02-15 13:29:50,usr_00216,65.87,INR,dev_000231,100.1.23.30,pmt_000245,addr_000237,addr_000237,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0002397,2026-02-15 13:32:13,usr_00404,56.81,INR,dev_000443,100.1.247.4,pmt_000459,addr_000438,addr_000438,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000145,2026-02-15 13:34:49,usr_00026,29.1,INR,dev_000028,100.0.34.35,pmt_000030,addr_000029,addr_000029,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009134,2026-02-15 13:47:58,usr_01496,27.64,INR,dev_001659,100.7.86.129,pmt_001696,addr_001626,addr_001626,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0018968,2026-02-15 13:48:32,usr_03149,74.1,INR,dev_003475,100.15.127.218,pmt_003600,addr_003417,addr_003417,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025281,2026-02-15 13:52:07,usr_04349,20.0,INR,dev_004760,100.20.56.177,pmt_004853,addr_004487,addr_004487,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0000133,2026-02-15 14:07:42,usr_00024,11.04,INR,dev_000026,100.0.31.32,pmt_000028,addr_000027,addr_000027,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011789,2026-02-15 14:08:33,usr_01941,48.08,INR,dev_002149,100.9.134.189,pmt_002211,addr_002105,addr_002105,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000343,2026-02-15 14:20:57,usr_00053,64.34,INR,dev_000056,100.0.70.71,pmt_000059,addr_000059,addr_000059,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0005131,2026-02-15 14:23:24,usr_00847,57.33,INR,dev_000938,100.4.36.61,pmt_000964,addr_000914,addr_000914,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019403,2026-02-15 14:24:59,usr_03218,19.43,INR,dev_003552,100.15.212.53,pmt_003680,addr_003493,addr_003493,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0007275,2026-02-15 14:30:48,usr_01198,42.38,INR,dev_001333,100.5.226.7,pmt_001365,addr_001301,addr_001301,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001083,2026-02-15 14:32:24,usr_00176,28.31,INR,dev_000188,100.0.226.227,pmt_000198,addr_000191,addr_000192,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0013932,2026-02-15 14:35:41,usr_02299,137.7,INR,dev_002545,100.11.78.145,pmt_002634,addr_002495,addr_002495,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012532,2026-02-15 14:40:53,usr_02070,38.44,INR,dev_002284,100.10.43.104,pmt_002362,addr_002241,addr_002242,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0007812,2026-02-15 14:42:08,usr_01283,103.83,INR,dev_001430,100.6.82.119,pmt_001466,addr_001393,addr_001393,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010177,2026-02-15 14:51:13,usr_01675,64.72,INR,dev_001861,100.8.67.116,pmt_001908,addr_001812,addr_001813,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010521,2026-02-15 14:51:21,usr_01730,33.34,INR,dev_001921,100.8.129.178,pmt_001971,addr_001875,addr_001875,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016008,2026-02-15 14:51:38,usr_02657,54.65,INR,dev_002936,100.13.25.104,pmt_003043,addr_002886,addr_002886,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0002173,2026-02-15 14:52:14,usr_00366,45.8,INR,dev_000402,100.1.198.205,pmt_000419,addr_000398,addr_000399,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0024610,2026-02-15 14:52:27,usr_04195,14.39,INR,dev_004601,100.19.204.69,pmt_004710,addr_004372,addr_004372,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0012421,2026-02-15 14:53:35,usr_02049,25.94,INR,dev_002263,100.10.12.73,pmt_002338,addr_002220,addr_002220,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020740,2026-02-15 15:03:45,usr_03431,63.39,INR,dev_003783,100.16.215.62,pmt_003923,addr_003723,addr_003723,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021364,2026-02-15 15:06:43,usr_03540,43.19,INR,dev_003903,100.17.94.197,pmt_004053,addr_003839,addr_003839,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0003455,2026-02-15 15:06:55,usr_00570,26.94,INR,dev_000635,100.2.189.202,pmt_000643,addr_000620,addr_000621,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013383,2026-02-15 15:07:35,usr_02215,26.64,INR,dev_002449,100.10.223.34,pmt_002538,addr_002400,addr_002400,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0010756,2026-02-15 15:12:43,usr_01765,101.59,INR,dev_001961,100.8.174.223,pmt_002012,addr_001913,addr_001913,gift_cards,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0003020,2026-02-15 15:15:18,usr_00501,192.49,INR,dev_000557,100.2.106.119,pmt_000564,addr_000543,addr_000543,gift_cards,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0018218,2026-02-15 15:18:48,usr_03028,53.11,INR,dev_003339,100.14.230.65,pmt_003462,addr_003286,addr_003286,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014176,2026-02-15 15:25:53,usr_02342,51.34,INR,dev_002593,100.11.132.199,pmt_002687,addr_002545,addr_002545,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0026372,2026-02-15 15:29:23,usr_04640,302.75,INR,dev_005042,100.21.103.230,pmt_005131,addr_005042,addr_005043,electronics,1,completed,1,ring_mesh_017,BIPARTITE_MESH,ABUSE_RING
tx_0001950,2026-02-15 15:30:59,usr_00326,43.88,INR,dev_000354,100.1.150.157,pmt_000372,addr_000357,addr_000357,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016208,2026-02-15 15:32:13,usr_02690,27.96,INR,dev_002971,100.13.68.147,pmt_003078,addr_002921,addr_002921,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014605,2026-02-15 15:48:42,usr_02415,107.01,INR,dev_002675,100.11.225.42,pmt_002768,addr_002625,addr_002625,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004865,2026-02-15 15:50:43,usr_00805,39.26,INR,dev_000894,100.3.240.9,pmt_000910,addr_000870,addr_000870,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017793,2026-02-15 15:51:48,usr_02958,56.75,INR,dev_003263,100.14.141.226,pmt_003380,addr_003210,addr_003210,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009205,2026-02-15 15:52:10,usr_01510,29.2,INR,dev_001674,100.7.106.149,pmt_001715,addr_001640,addr_001640,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021656,2026-02-15 15:52:13,usr_03592,34.87,INR,dev_003961,100.17.161.14,pmt_004112,addr_003893,addr_003893,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0001312,2026-02-15 15:54:02,usr_00218,66.5,INR,dev_000234,100.1.25.32,pmt_000247,addr_000239,addr_000239,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
