transaction_id,timestamp,is_abuse_ring,amount,product_category,is_promo_used,hour_of_day,day_of_week,is_weekend,billing_shipping_match,account_age_days,email_domain,user_tx_count_1h,user_tx_count_24h,user_tx_count_7d,user_historical_tx_count,user_historical_mean_amount,user_historical_std_amount,amount_to_user_mean_ratio,user_promo_rate,user_unique_device_count,user_unique_ip_count,user_unique_payment_count,user_unique_address_count,device_prior_user_count,ip_prior_user_count,payment_prior_user_count,shipping_address_prior_user_count,billing_address_prior_user_count,max_shared_entity_user_count,number_of_prior_connected_users,shared_entity_types_count,connected_component_user_count,connected_component_total_nodes,connected_component_edge_count,connected_component_density
tx_0025702,2026-02-08 12:01:50,0,26.5,groceries,0,12,6,1,1,18.3089,corp.com,0,0,0,1,48.67,0.0,0.5445,0.0,1,1,1,1,1,3,1,1,1,3,2,1,3,16,15,0.125
tx_0017608,2026-02-08 12:12:00,0,201.42,apparel,0,12,6,1,1,155.447,yahoo.com,0,0,0,4,56.38,21.96,3.5727,0.0,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0022493,2026-02-08 12:15:27,0,35.65,apparel,0,12,6,1,1,167.8329,outlook.com,0,0,0,0,35.65,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0010524,2026-02-08 12:23:32,0,24.69,electronics,0,12,6,1,1,44.6223,yahoo.com,0,0,1,4,33.11,12.06,0.7456,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007668,2026-02-08 12:23:38,0,22.79,digital_goods,1,12,6,1,1,166.4806,yahoo.com,0,0,0,1,14.57,0.0,1.5642,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0025623,2026-02-08 12:24:08,0,165.59,groceries,0,12,6,1,1,99.6707,gmail.com,0,1,1,3,62.13,30.82,2.6654,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013093,2026-02-08 12:27:38,0,16.8,gift_cards,0,12,6,1,1,2.5153,gmail.com,0,0,0,0,16.8,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004129,2026-02-08 12:29:59,0,94.05,digital_goods,0,12,6,1,1,31.2614,gmail.com,0,1,2,4,32.65,16.03,2.8803,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013297,2026-02-08 12:30:55,0,67.08,groceries,0,12,6,1,1,122.5112,gmail.com,0,0,2,4,51.35,28.21,1.3063,0.25,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0021439,2026-02-08 12:37:04,0,92.74,digital_goods,0,12,6,1,1,11.1106,outlook.com,0,0,0,0,92.74,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0024364,2026-02-08 12:37:39,0,32.88,groceries,0,12,6,1,1,38.7892,gmail.com,0,0,3,3,49.71,49.02,0.6614,0.3333,1,3,1,1,1,1,1,1,1,1,0,0,1,8,7,0.25
tx_0014537,2026-02-08 12:40:58,0,79.5,electronics,0,12,6,1,1,152.6505,gmail.com,0,0,0,3,28.32,8.89,2.8072,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007750,2026-02-08 12:50:49,0,62.16,gift_cards,1,12,6,1,1,96.6335,gmail.com,0,0,1,1,19.05,0.0,3.263,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007855,2026-02-08 12:50:52,0,59.64,apparel,0,12,6,1,1,146.6178,outlook.com,0,0,0,4,33.39,10.27,1.7863,0.25,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0010982,2026-02-08 12:51:17,0,43.07,groceries,0,12,6,1,0,52.4231,outlook.com,0,0,0,2,71.75,35.19,0.6003,0.0,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0004662,2026-02-08 12:51:41,0,67.08,electronics,1,12,6,1,1,64.1778,gmail.com,0,0,2,3,43.38,28.05,1.5465,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0002829,2026-02-08 12:52:30,0,39.02,groceries,0,12,6,1,1,77.0859,yahoo.com,0,0,0,4,72.78,20.49,0.5362,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010791,2026-02-08 12:59:09,0,29.57,electronics,0,12,6,1,1,71.8589,gmail.com,0,0,1,2,41.27,12.05,0.7166,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0003475,2026-02-08 13:06:29,0,38.79,apparel,0,13,6,1,1,139.8723,yahoo.com,0,0,0,2,58.43,28.23,0.6639,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014924,2026-02-08 13:12:24,0,28.33,groceries,0,13,6,1,1,73.7553,gmail.com,0,1,1,3,37.78,15.9,0.7499,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0024589,2026-02-08 13:22:35,0,26.83,groceries,0,13,6,1,1,81.8778,corp.com,0,0,1,3,43.42,12.8,0.6179,0.3333,1,1,1,1,1,5,1,1,1,5,4,1,5,26,25,0.0769
tx_0025277,2026-02-08 13:29:13,0,54.31,groceries,0,13,6,1,1,7.4843,gmail.com,0,0,0,0,54.31,0.0,1.0,0.0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,0,0.0
tx_0018965,2026-02-08 13:30:39,0,48.95,digital_goods,0,13,6,1,1,28.9875,gmail.com,0,0,0,1,30.44,0.0,1.6081,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019495,2026-02-08 13:39:08,0,56.22,electronics,0,13,6,1,1,132.607,icloud.com,0,0,1,3,35.85,22.5,1.5681,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0003050,2026-02-08 13:47:27,0,26.17,apparel,0,13,6,1,1,35.7743,gmail.com,0,0,1,5,66.05,65.94,0.3962,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005656,2026-02-08 13:59:17,0,50.83,electronics,0,13,6,1,1,209.5652,gmail.com,0,0,0,4,51.23,23.59,0.9923,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0025315,2026-02-08 14:00:02,0,30.56,groceries,0,14,6,1,1,84.7645,gmail.com,0,0,1,4,40.86,12.59,0.748,0.25,1,1,1,1,1,3,1,4,4,4,3,3,4,19,23,0.1345
tx_0006812,2026-02-08 14:01:29,0,52.29,groceries,0,14,6,1,1,64.0247,yahoo.com,0,0,1,2,46.3,4.0,1.1295,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010999,2026-02-08 14:02:00,0,100.08,digital_goods,0,14,6,1,1,152.8445,gmail.com,0,0,0,2,66.58,45.02,1.503,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013268,2026-02-08 14:03:27,0,37.7,groceries,0,14,6,1,1,54.7352,yahoo.com,0,0,0,2,30.7,8.67,1.2282,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006110,2026-02-08 14:03:34,0,46.08,electronics,1,14,6,1,1,197.3514,gmail.com,0,0,0,5,55.01,25.38,0.8376,0.2,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0011502,2026-02-08 14:06:39,0,55.06,electronics,1,14,6,1,1,160.049,gmail.com,0,0,4,6,64.66,36.47,0.8516,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014985,2026-02-08 14:28:15,0,39.11,apparel,0,14,6,1,1,56.2993,outlook.com,0,0,0,3,37.73,16.89,1.0366,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010227,2026-02-08 14:37:43,0,18.68,groceries,0,14,6,1,1,122.9181,gmail.com,0,0,1,4,32.46,18.3,0.5755,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0020572,2026-02-08 14:40:07,0,84.8,groceries,0,14,6,1,1,148.6761,gmail.com,0,0,0,3,76.92,35.9,1.1024,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0003609,2026-02-08 14:40:09,0,32.63,digital_goods,0,14,6,1,1,59.0325,yahoo.com,0,0,0,2,98.09,70.84,0.3326,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007521,2026-02-08 14:47:45,0,28.07,electronics,0,14,6,1,0,43.2409,gmail.com,0,0,0,1,78.32,0.0,0.3584,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014473,2026-02-08 14:58:04,0,101.95,groceries,1,14,6,1,0,12.1592,gmail.com,0,0,0,0,101.95,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0022539,2026-02-08 15:01:53,0,55.11,apparel,0,15,6,1,1,137.7937,gmail.com,0,0,0,2,43.9,28.54,1.2555,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018345,2026-02-08 15:05:07,0,23.74,groceries,0,15,6,1,1,123.7474,gmail.com,0,0,0,3,26.04,4.4,0.9117,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011097,2026-02-08 15:11:39,0,38.95,groceries,1,15,6,1,1,157.5458,yahoo.com,0,1,1,2,53.63,10.27,0.7263,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0002833,2026-02-08 15:24:01,0,53.37,groceries,1,15,6,1,1,77.1911,yahoo.com,0,1,1,5,66.03,22.77,0.8083,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006356,2026-02-08 15:25:26,0,17.5,apparel,0,15,6,1,1,183.1776,gmail.com,0,0,0,0,17.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0023287,2026-02-08 15:29:57,0,14.52,digital_goods,0,15,6,1,1,0.9018,gmail.com,0,0,0,0,14.52,0.0,1.0,0.0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,0,0.0
tx_0002073,2026-02-08 15:32:35,0,32.85,groceries,1,15,6,1,1,97.1844,gmail.com,0,0,0,0,32.85,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0015020,2026-02-08 15:32:37,0,22.76,gift_cards,1,15,6,1,1,73.5767,outlook.com,0,0,0,2,60.67,21.85,0.3751,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0009672,2026-02-08 15:33:09,0,45.05,digital_goods,0,15,6,1,1,120.8234,yahoo.com,0,0,0,1,80.21,0.0,0.5617,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008287,2026-02-08 15:35:30,0,104.55,digital_goods,0,15,6,1,1,71.3934,gmail.com,0,0,1,5,36.95,4.52,2.8298,0.4,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013360,2026-02-08 16:01:17,0,38.15,electronics,1,16,6,1,0,71.6035,icloud.com,0,0,0,2,45.34,36.16,0.8414,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001640,2026-02-08 16:06:21,0,27.69,apparel,0,16,6,1,1,209.6833,gmail.com,0,1,3,5,35.06,33.03,0.7897,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0025208,2026-02-08 16:07:02,0,27.61,groceries,0,16,6,1,1,79.2155,gmail.com,0,1,2,3,31.69,16.58,0.8712,0.0,1,1,1,1,1,4,1,1,1,4,3,1,4,21,20,0.0952
tx_0008205,2026-02-08 16:07:15,0,24.43,apparel,0,16,6,1,1,119.422,gmail.com,0,0,0,4,35.37,21.96,0.6907,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018982,2026-02-08 16:10:06,0,15.38,groceries,0,16,6,1,0,156.4017,outlook.com,0,0,0,3,62.95,19.04,0.2443,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016303,2026-02-08 16:10:24,0,94.9,gift_cards,0,16,6,1,1,80.1535,icloud.com,0,0,0,2,36.58,6.09,2.5943,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005803,2026-02-08 16:11:23,0,20.56,groceries,1,16,6,1,1,118.7165,yahoo.com,0,0,0,1,55.22,0.0,0.3723,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007535,2026-02-08 16:16:59,0,58.32,groceries,0,16,6,1,1,126.4709,gmail.com,0,0,1,1,38.24,0.0,1.5251,0.0,1,1,1,1,0,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0023592,2026-02-08 16:21:43,0,113.27,groceries,0,16,6,1,1,74.4577,gmail.com,0,0,1,1,49.81,0.0,2.274,0.0,1,1,1,1,1,0,1,2,2,2,1,2,2,10,10,0.2222
tx_0012324,2026-02-08 16:28:37,0,66.84,apparel,0,16,6,1,1,11.2838,yahoo.com,0,1,2,2,52.56,27.49,1.2717,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014610,2026-02-08 16:31:18,0,23.54,gift_cards,1,16,6,1,1,22.3069,gmail.com,0,0,1,1,48.44,0.0,0.486,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0000728,2026-02-08 16:33:25,0,62.15,electronics,0,16,6,1,1,120.7048,gmail.com,0,0,1,4,57.07,44.19,1.089,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008967,2026-02-08 16:33:32,0,49.14,electronics,0,16,6,1,1,174.6345,gmail.com,0,0,0,1,90.44,0.0,0.5433,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011103,2026-02-08 16:38:46,0,41.97,apparel,1,16,6,1,1,41.2507,gmail.com,0,0,0,0,41.97,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0012699,2026-02-08 16:39:57,0,79.37,apparel,0,16,6,1,1,164.134,gmail.com,0,0,1,3,40.85,36.98,1.9428,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016832,2026-02-08 16:41:55,0,138.44,electronics,0,16,6,1,0,210.376,yahoo.com,0,0,0,0,138.44,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019734,2026-02-08 16:51:48,0,32.07,apparel,0,16,6,1,1,12.7453,gmail.com,0,0,0,2,18.34,0.74,1.7482,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0009971,2026-02-08 16:54:48,0,80.36,electronics,0,16,6,1,1,113.9143,outlook.com,0,0,0,3,27.17,7.06,2.9577,0.6667,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0006071,2026-02-08 16:57:28,0,58.45,digital_goods,0,16,6,1,1,214.1481,gmail.com,0,0,0,7,68.48,91.03,0.8535,0.5714,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008926,2026-02-08 17:05:04,0,59.53,electronics,0,17,6,1,1,78.2121,gmail.com,0,0,1,6,59.03,40.06,1.0084,0.1667,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006901,2026-02-08 17:07:13,0,5.0,groceries,0,17,6,1,1,47.7582,yahoo.com,0,0,0,3,59.42,24.17,0.0842,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006321,2026-02-08 17:11:54,0,71.02,groceries,0,17,6,1,0,112.5508,gmail.com,0,0,0,3,41.84,4.19,1.6976,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014519,2026-02-08 17:12:02,0,56.55,apparel,0,17,6,1,1,156.1184,gmail.com,0,0,0,0,56.55,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0015569,2026-02-08 17:18:10,0,15.4,digital_goods,0,17,6,1,1,65.1392,outlook.com,0,0,0,1,55.43,0.0,0.2778,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011478,2026-02-08 17:18:56,0,48.69,apparel,0,17,6,1,1,19.9918,yahoo.com,0,0,0,1,88.03,0.0,0.5531,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012717,2026-02-08 17:19:06,0,54.45,apparel,0,17,6,1,1,201.5281,icloud.com,0,0,1,3,24.9,11.26,2.1867,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012493,2026-02-08 17:19:50,0,81.56,apparel,0,17,6,1,1,41.3703,icloud.com,0,0,1,2,67.88,47.22,1.2016,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019186,2026-02-08 17:22:14,0,53.23,groceries,0,17,6,1,1,108.9121,gmail.com,0,0,0,3,22.14,5.61,2.4046,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011669,2026-02-08 17:22:27,0,46.75,groceries,0,17,6,1,1,38.7205,yahoo.com,0,0,0,2,51.11,11.64,0.9148,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0021909,2026-02-08 17:24:23,0,74.11,gift_cards,0,17,6,1,1,64.2667,yahoo.com,0,0,1,3,40.03,16.97,1.8512,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0017079,2026-02-08 17:26:51,0,25.4,electronics,0,17,6,1,1,177.9626,gmail.com,0,0,0,3,36.8,33.44,0.6902,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016114,2026-02-08 17:27:14,0,19.5,apparel,1,17,6,1,1,184.4127,outlook.com,0,0,0,0,19.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0006971,2026-02-08 17:28:50,0,22.62,apparel,0,17,6,1,1,90.6227,gmail.com,0,0,1,4,44.67,21.79,0.5063,0.5,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0002785,2026-02-08 17:29:42,0,39.48,gift_cards,0,17,6,1,1,26.6823,outlook.com,0,0,1,2,24.37,6.67,1.62,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012766,2026-02-08 17:30:45,0,97.71,apparel,0,17,6,1,0,170.0268,yahoo.com,0,0,0,4,25.86,20.52,3.7784,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0023983,2026-02-08 17:38:41,0,23.61,digital_goods,0,17,6,1,1,124.6622,gmail.com,0,0,0,4,18.42,3.31,1.2818,0.0,1,1,1,1,1,4,1,1,1,4,3,1,4,21,20,0.0952
tx_0004433,2026-02-08 17:42:39,0,32.69,digital_goods,0,17,6,1,1,75.2066,gmail.com,0,0,0,1,41.71,0.0,0.7837,0.0,1,1,1,1,0,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013460,2026-02-08 17:43:40,0,22.74,apparel,0,17,6,1,1,100.8894,gmail.com,0,0,0,4,56.38,36.82,0.4033,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0002668,2026-02-08 17:46:01,0,41.02,apparel,0,17,6,1,1,147.2977,gmail.com,0,0,1,2,65.07,50.3,0.6304,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010927,2026-02-08 17:46:48,0,77.02,apparel,0,17,6,1,1,28.785,outlook.com,0,0,0,5,49.52,29.59,1.5553,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005807,2026-02-08 17:51:08,0,65.64,apparel,0,17,6,1,1,4.4468,gmail.com,0,0,0,0,65.64,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019101,2026-02-08 17:54:50,0,26.08,gift_cards,0,17,6,1,1,1.4455,gmail.com,0,0,0,0,26.08,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003491,2026-02-08 17:58:17,0,41.5,groceries,0,17,6,1,1,81.7549,yahoo.com,0,0,1,1,30.54,0.0,1.3589,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0021110,2026-02-08 17:59:55,0,10.75,apparel,0,17,6,1,1,170.0028,yahoo.com,0,0,0,0,10.75,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0011972,2026-02-08 18:00:17,0,23.98,electronics,0,18,6,1,1,156.3004,gmail.com,0,0,0,2,44.47,19.06,0.5393,0.5,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0005981,2026-02-08 18:01:23,0,84.5,groceries,0,18,6,1,1,105.0938,yahoo.com,0,0,0,3,83.6,53.46,1.0108,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0000393,2026-02-08 18:01:33,0,16.05,electronics,0,18,6,1,1,193.9718,gmail.com,0,0,0,4,35.05,13.49,0.4579,0.25,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0015375,2026-02-08 18:09:07,0,34.62,groceries,0,18,6,1,1,2.8009,icloud.com,0,0,0,0,34.62,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0011341,2026-02-08 18:12:29,0,40.41,groceries,1,18,6,1,0,69.8536,gmail.com,0,0,0,2,100.12,27.21,0.4036,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019327,2026-02-08 18:13:44,0,33.27,groceries,1,18,6,1,1,14.3993,gmail.com,0,0,0,0,33.27,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0001712,2026-02-08 18:28:25,0,58.89,groceries,1,18,6,1,1,28.7472,yahoo.com,0,0,0,4,50.0,24.64,1.1777,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018448,2026-02-08 18:29:58,0,24.99,digital_goods,0,18,6,1,1,176.5046,outlook.com,0,0,0,1,42.64,0.0,0.5861,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0017302,2026-02-08 18:33:44,0,60.16,apparel,1,18,6,1,1,195.43,gmail.com,0,0,0,1,54.08,0.0,1.1124,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001976,2026-02-08 18:34:30,0,31.69,groceries,0,18,6,1,1,50.0496,icloud.com,0,1,4,6,36.11,17.37,0.8775,0.1667,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0024632,2026-02-08 18:35:42,0,58.01,groceries,0,18,6,1,1,91.1356,gmail.com,0,1,1,1,48.17,0.0,1.2043,1.0,1,1,1,1,1,0,2,2,2,2,1,3,2,8,10,0.3571
tx_0016037,2026-02-08 18:38:41,0,143.94,apparel,0,18,6,1,1,204.0671,outlook.com,0,0,0,2,59.03,16.43,2.4382,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0017880,2026-02-08 18:41:00,0,15.72,groceries,1,18,6,1,1,24.529,yahoo.com,0,0,0,0,15.72,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0020149,2026-02-08 18:46:31,0,48.55,digital_goods,0,18,6,1,1,178.4842,outlook.com,0,0,0,0,48.55,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0015241,2026-02-08 18:50:31,0,160.71,apparel,0,18,6,1,0,44.1477,gmail.com,0,0,0,3,78.64,37.85,2.0437,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006828,2026-02-08 18:52:01,0,66.98,groceries,0,18,6,1,1,209.005,yahoo.com,0,0,0,2,50.63,27.5,1.3229,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011224,2026-02-08 19:00:14,0,20.04,groceries,1,19,6,1,1,179.5686,icloud.com,0,0,0,1,14.2,0.0,1.4113,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008630,2026-02-08 19:00:49,0,32.81,apparel,0,19,6,1,1,31.8422,yahoo.com,0,0,1,3,32.99,10.74,0.9944,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005063,2026-02-08 19:01:20,0,45.35,apparel,1,19,6,1,1,71.669,gmail.com,0,0,1,3,35.64,11.59,1.2724,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0015419,2026-02-08 19:02:04,0,25.17,apparel,1,19,6,1,0,170.7783,proton.me,0,0,0,2,39.85,9.04,0.6315,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013873,2026-02-08 19:04:14,0,42.48,groceries,1,19,6,1,1,12.6281,yahoo.com,0,0,1,1,41.98,0.0,1.0119,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0011361,2026-02-08 19:06:23,0,28.39,electronics,1,19,6,1,1,104.5477,yahoo.com,0,0,0,1,42.33,0.0,0.6707,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006250,2026-02-08 19:07:49,0,38.97,apparel,0,19,6,1,1,8.3643,icloud.com,0,1,1,1,24.55,0.0,1.5874,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022393,2026-02-08 19:08:38,0,24.63,apparel,0,19,6,1,1,125.9613,gmail.com,0,0,1,4,38.94,17.91,0.6326,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016409,2026-02-08 19:08:59,0,12.54,apparel,0,19,6,1,1,182.9889,outlook.com,0,0,0,0,12.54,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0007437,2026-02-08 19:14:17,0,92.5,apparel,0,19,6,1,1,20.0988,proton.me,0,0,0,1,17.27,0.0,5.3561,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005221,2026-02-08 19:21:08,0,33.1,groceries,1,19,6,1,1,210.2985,gmail.com,0,0,0,2,27.55,7.98,1.2017,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022443,2026-02-08 19:21:12,0,68.91,digital_goods,0,19,6,1,1,114.0369,outlook.com,0,0,1,1,41.23,0.0,1.6714,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0025366,2026-02-08 19:27:08,0,29.81,groceries,0,19,6,1,1,87.5973,corp.com,0,0,0,2,61.89,1.25,0.4817,0.0,1,1,1,1,1,3,1,1,1,3,2,1,3,16,15,0.125
tx_0015979,2026-02-08 19:27:24,0,73.99,electronics,0,19,6,1,1,212.7314,yahoo.com,0,0,0,4,39.76,9.63,1.861,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019286,2026-02-08 19:32:55,0,23.86,apparel,0,19,6,1,1,74.7409,yahoo.com,0,0,0,1,48.12,0.0,0.4958,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
